payment_id,customer_id,amount,failure_reason,payment_method,retry_count,customer_lifetime_value,previous_success_rate,previous_recovery_rate,hour,day_of_week,recovered
PAY_000271,CUS_0446,16514.96,card_declined,card,2,289815.87,0.7587,0.673,17,5,0
PAY_000272,CUS_0559,18261.32,card_declined,netbanking,0,289135.62,0.9258,0.4826,18,3,0
PAY_000273,CUS_0658,8271.08,card_declined,card,1,271118.23,0.8622,0.5564,22,1,1
PAY_000274,CUS_0039,64056.93,network_error,wallet,1,148414.28,0.7749,0.8052,16,2,1
PAY_000275,CUS_0685,18341.56,insufficient_funds,wallet,3,32979.69,0.7156,0.6669,9,5,0
PAY_000276,CUS_0612,2749.7,renewal_failed,netbanking,1,289918.61,0.8389,0.7907,10,1,1
PAY_000277,CUS_0619,46806.52,renewal_failed,netbanking,0,155626.09,0.7324,0.7684,19,0,0
PAY_000278,CUS_0244,4474.23,card_declined,wallet,1,62724.6,0.9215,0.3603,18,3,0
PAY_000279,CUS_0013,29874.31,card_declined,card,1,270651.91,0.7418,0.6484,9,4,0
PAY_000280,CUS_0692,3196.82,network_error,netbanking,3,221057.41,0.6641,0.796,18,3,0
PAY_000281,CUS_0673,48372.96,renewal_failed,card,1,219448.07,0.7293,0.7874,17,0,0
PAY_000282,CUS_0284,26645.63,renewal_failed,upi,2,45432.86,0.8244,0.8829,21,5,0
PAY_000283,CUS_0629,44404.92,expired_method,netbanking,0,31087.08,0.8901,0.8323,7,6,0
PAY_000284,CUS_0790,126885.96,expired_method,upi,0,29968.65,0.9707,0.7141,13,0,0
PAY_000285,CUS_0349,13060.1,insufficient_funds,card,0,305696.47,0.8467,0.7333,21,0,1
PAY_000286,CUS_0026,4602.86,expired_method,card,0,20271.33,0.7464,0.8987,18,1,1
PAY_000287,CUS_0695,28025.51,network_error,wallet,0,176652.24,0.6596,0.8377,19,5,0
PAY_000288,CUS_0100,39986.87,renewal_failed,card,3,19505.83,0.7765,0.7398,4,2,0
PAY_000289,CUS_0813,12425.3,renewal_failed,upi,2,41175.33,0.8912,0.7743,17,1,0
PAY_000290,CUS_0812,3714.84,card_declined,netbanking,1,144862.3,0.7136,0.7212,20,3,0
PAY_000291,CUS_0543,45068.16,card_declined,card,1,171203.1,0.7809,0.5041,0,1,1
PAY_000292,CUS_0107,13620.29,card_declined,netbanking,0,43155.89,0.8752,0.6975,17,6,0
PAY_000293,CUS_0600,13053.43,card_declined,wallet,1,109703.36,0.8317,0.582,13,1,1
PAY_000294,CUS_0779,10988.38,card_declined,card,3,149957.15,0.737,0.8477,19,3,0
PAY_000295,CUS_0253,2018.41,renewal_failed,card,2,207055.75,0.936,0.6908,10,5,0
PAY_000296,CUS_0013,7246.54,card_declined,card,3,288254.56,0.8129,0.622,16,0,0
PAY_000297,CUS_0380,20884.36,card_declined,card,1,82587.47,0.8518,0.7564,18,1,0
PAY_000298,CUS_0057,24047.16,insufficient_funds,upi,1,223514.2,0.7438,0.8454,17,2,0
PAY_000299,CUS_0756,16726.15,expired_method,upi,0,122064.35,0.9111,0.7125,9,0,0
PAY_000300,CUS_0300,56128.52,card_declined,card,1,288155.11,0.9437,0.5557,16,6,0
PAY_000301,CUS_0024,12036.44,insufficient_funds,card,2,150856.73,0.8138,0.5166,20,4,0
PAY_000302,CUS_0581,14264.31,expired_method,wallet,1,209141.55,0.8219,0.7246,19,3,0
PAY_000303,CUS_0814,7267.66,network_error,netbanking,3,248161.92,0.7392,0.8846,19,5,0
PAY_000304,CUS_0470,7157.93,insufficient_funds,netbanking,1,145557.25,0.7395,0.7041,2,3,0
PAY_000305,CUS_0042,55364.8,renewal_failed,netbanking,1,100213.74,0.8105,0.6723,12,0,0
PAY_000306,CUS_0525,4437.97,expired_method,upi,1,270353.6,0.941,0.9401,15,5,0
PAY_000307,CUS_0296,10053.06,renewal_failed,upi,2,120652.24,0.8088,0.857,15,3,0
PAY_000308,CUS_0391,2449.39,network_error,wallet,0,191200.18,0.7561,0.5691,18,1,1
PAY_000309,CUS_0705,7576.37,expired_method,netbanking,1,238835.08,0.8873,0.8812,10,1,0
PAY_000310,CUS_0266,16391.6,expired_method,wallet,3,28818.15,0.8361,0.679,16,4,1
PAY_000311,CUS_0172,1748.02,card_declined,netbanking,0,93073.15,0.8511,0.7284,8,0,0
PAY_000312,CUS_0539,21382.2,expired_method,netbanking,2,222764.15,0.7457,0.8488,8,4,0
PAY_000313,CUS_0312,69722.9,insufficient_funds,wallet,1,31836.9,0.8662,0.4754,19,2,1
PAY_000314,CUS_0309,7082.46,card_declined,card,0,32524.75,0.9427,0.6013,7,2,1
PAY_000315,CUS_0584,34100.0,insufficient_funds,card,1,70407.62,0.9219,0.7323,19,4,1
PAY_000316,CUS_0527,28761.43,card_declined,netbanking,0,243253.58,0.7758,0.7055,19,3,0
PAY_000317,CUS_0455,8765.06,expired_method,upi,1,170155.01,0.8745,0.6383,18,5,0
PAY_000318,CUS_0411,7081.69,network_error,card,2,287163.45,0.8863,0.7952,18,0,1
PAY_000319,CUS_0683,6538.51,card_declined,netbanking,1,271337.2,0.8322,0.7532,19,3,0
PAY_000320,CUS_0696,16945.17,network_error,netbanking,0,149846.04,0.8454,0.3477,2,1,0
PAY_000321,CUS_0033,9503.26,renewal_failed,upi,2,214257.15,0.8343,0.7115,16,0,0
PAY_000322,CUS_0568,5163.76,network_error,wallet,1,18252.26,0.8762,0.6362,7,5,0
PAY_000323,CUS_0251,24214.62,network_error,card,1,130112.06,0.7897,0.9168,12,2,1
PAY_000324,CUS_0023,4992.71,renewal_failed,upi,3,28436.07,0.9581,0.6938,10,5,0
PAY_000325,CUS_0807,39002.14,network_error,netbanking,1,260197.89,0.8057,0.7458,15,3,0
PAY_000326,CUS_0444,7832.26,expired_method,wallet,2,202866.55,0.8848,0.785,19,4,0
PAY_000327,CUS_0654,18521.84,network_error,wallet,1,168795.2,0.6864,0.7309,19,3,0
PAY_000328,CUS_0704,15009.84,network_error,upi,1,121653.7,0.7016,0.8211,19,5,1
PAY_000329,CUS_0564,16879.28,insufficient_funds,card,1,84623.02,0.85,0.8677,9,6,1
PAY_000330,CUS_0124,46072.36,insufficient_funds,upi,2,34186.02,0.8665,0.4882,7,5,0
PAY_000331,CUS_0282,15933.98,renewal_failed,netbanking,1,36157.62,0.8775,0.6836,9,0,1
PAY_000332,CUS_0808,11951.44,renewal_failed,upi,1,124907.96,0.7443,0.4496,18,0,0
PAY_000333,CUS_0832,18311.08,network_error,netbanking,1,226592.44,0.8707,0.7868,8,3,0
PAY_000334,CUS_0561,24750.43,insufficient_funds,netbanking,2,264837.71,0.742,0.7305,12,4,0
PAY_000335,CUS_0703,24267.4,insufficient_funds,upi,1,65326.76,0.8657,0.5087,18,1,0
PAY_000336,CUS_0024,1751.63,network_error,wallet,2,49655.06,0.8266,0.6362,19,4,1
PAY_000337,CUS_0122,86297.43,network_error,card,1,273771.23,0.688,0.7319,20,6,0
PAY_000338,CUS_0462,8312.19,expired_method,netbanking,2,127206.94,0.8874,0.8711,2,2,1
PAY_000339,CUS_0483,32429.81,network_error,upi,0,49559.94,0.7402,0.8438,5,2,0
PAY_000340,CUS_0325,22822.39,insufficient_funds,upi,1,201333.26,0.8342,0.819,21,3,1
PAY_000341,CUS_0169,22222.49,expired_method,upi,1,313297.18,0.8765,0.7971,20,4,1
PAY_000342,CUS_0505,20462.89,network_error,upi,1,25024.96,0.879,0.6143,22,4,0
PAY_000343,CUS_0337,6357.22,card_declined,netbanking,1,60508.04,0.8016,0.7611,19,5,1
PAY_000344,CUS_0817,20114.84,renewal_failed,upi,2,55977.95,0.6851,0.3461,11,5,0
PAY_000345,CUS_0306,15068.37,insufficient_funds,netbanking,1,25326.93,0.7792,0.5053,18,5,1
PAY_000346,CUS_0437,13067.27,expired_method,card,1,37986.79,0.8226,0.8526,13,1,0
PAY_000347,CUS_0255,4238.96,network_error,card,1,230654.27,0.8543,0.5802,22,5,0
PAY_000348,CUS_0184,13974.42,insufficient_funds,upi,3,168185.33,0.8337,0.7695,1,5,0
PAY_000349,CUS_0405,4586.54,expired_method,netbanking,1,149959.42,0.8941,0.6009,7,4,1
PAY_000350,CUS_0809,7078.67,network_error,wallet,2,279059.52,0.7696,0.8123,18,3,0
PAY_000351,CUS_0342,14156.65,network_error,card,1,14806.85,0.6996,0.6894,17,6,0
PAY_000352,CUS_0662,82432.78,renewal_failed,netbanking,0,132700.28,0.5881,0.8191,20,0,0
PAY_000353,CUS_0400,6665.8,insufficient_funds,card,1,67966.8,0.879,0.5147,7,2,0
PAY_000354,CUS_0019,32699.38,network_error,card,1,96126.65,0.9312,0.7762,11,1,0
PAY_000355,CUS_0707,10278.57,card_declined,card,2,287070.73,0.9149,0.726,20,2,0
PAY_000356,CUS_0371,48828.49,insufficient_funds,upi,3,144601.93,0.9197,0.9238,17,6,1
PAY_000357,CUS_0176,6870.96,network_error,wallet,2,38979.8,0.9225,0.5938,19,2,0
PAY_000358,CUS_0011,5393.48,network_error,netbanking,1,84580.8,0.868,0.8196,21,3,1
PAY_000359,CUS_0312,24805.49,insufficient_funds,upi,1,133315.07,0.8776,0.5461,14,5,0
PAY_000360,CUS_0415,20806.93,expired_method,upi,2,288865.06,0.8583,0.7856,12,6,0
PAY_000361,CUS_0114,3891.59,network_error,card,1,176726.55,0.8379,0.8314,11,3,0
PAY_000362,CUS_0359,99686.28,expired_method,netbanking,0,244046.7,0.8694,0.7002,18,6,0
PAY_000363,CUS_0134,5840.81,renewal_failed,card,2,170135.99,0.7646,0.6058,6,0,0
PAY_000364,CUS_0497,12596.25,expired_method,wallet,1,169910.84,0.8116,0.7186,19,1,0
PAY_000365,CUS_0311,18636.07,renewal_failed,upi,2,150094.9,0.9229,0.6991,7,2,0
PAY_000366,CUS_0621,2441.47,expired_method,netbanking,1,263567.02,0.8595,0.6849,19,3,0
PAY_000367,CUS_0662,7442.99,network_error,wallet,2,54482.57,0.8178,0.7615,18,3,0
PAY_000368,CUS_0545,6789.97,insufficient_funds,netbanking,1,46619.86,0.7974,0.7081,20,0,0
PAY_000369,CUS_0102,22504.23,renewal_failed,wallet,0,174465.69,0.8039,0.9217,13,0,1
PAY_000370,CUS_0848,14475.8,card_declined,netbanking,2,56118.94,0.9663,0.7261,7,2,1
PAY_000371,CUS_0312,5504.23,card_declined,wallet,1,165379.43,0.7593,0.4505,19,5,0
PAY_000372,CUS_0257,15820.46,renewal_failed,card,2,52418.51,0.8884,0.4723,5,3,0
PAY_000373,CUS_0517,28329.84,expired_method,card,1,167222.47,0.6987,0.8435,10,3,1
PAY_000374,CUS_0552,33553.4,expired_method,netbanking,3,228819.28,0.8437,0.9103,18,3,0
PAY_000375,CUS_0727,20951.93,network_error,upi,1,261587.75,0.9261,0.7392,1,2,0
PAY_000376,CUS_0583,10781.42,renewal_failed,netbanking,2,76998.08,0.977,0.9681,17,0,0
PAY_000377,CUS_0630,13366.93,card_declined,card,0,48012.88,0.7113,0.8386,23,5,0
PAY_000378,CUS_0828,6180.3,network_error,upi,3,207981.48,0.8744,0.6955,8,0,0
PAY_000379,CUS_0342,41722.35,insufficient_funds,card,1,110718.09,0.9314,0.6277,21,6,1
PAY_000380,CUS_0054,13840.83,insufficient_funds,wallet,2,203108.81,0.8757,0.6611,5,5,1
PAY_000381,CUS_0013,8475.74,insufficient_funds,wallet,1,195067.67,0.6361,0.5586,11,1,1
PAY_000382,CUS_0618,15368.61,card_declined,card,1,87961.26,0.829,0.7561,19,1,0
PAY_000383,CUS_0479,9493.86,insufficient_funds,card,0,166217.65,0.8801,0.5109,18,5,0
PAY_000384,CUS_0410,16394.52,renewal_failed,netbanking,1,138632.93,0.856,0.6584,11,5,0
PAY_000385,CUS_0183,10902.43,insufficient_funds,upi,0,145407.33,0.8701,0.7668,8,6,0
PAY_000386,CUS_0445,8051.4,expired_method,upi,0,219365.14,0.915,0.5303,21,6,0
PAY_000387,CUS_0521,22041.88,network_error,netbanking,1,142016.53,0.7549,0.9019,17,2,0
PAY_000388,CUS_0411,8652.35,network_error,upi,0,129092.14,0.8964,0.6323,21,3,1
PAY_000389,CUS_0532,33032.91,insufficient_funds,card,1,71336.15,0.9056,0.7833,7,0,1
PAY_000390,CUS_0560,8187.6,network_error,netbanking,1,153875.91,0.8597,0.5795,6,6,0
PAY_000391,CUS_0268,33548.17,card_declined,upi,0,120393.91,0.7771,0.7444,19,5,0
PAY_000392,CUS_0349,10698.39,renewal_failed,upi,1,167945.86,0.8754,0.7747,19,5,0
PAY_000393,CUS_0771,23938.01,card_declined,wallet,2,225757.68,0.7649,0.6015,12,3,0
PAY_000394,CUS_0401,7338.44,renewal_failed,netbanking,1,15250.83,0.9278,0.6482,20,3,1
PAY_000395,CUS_0239,5034.69,network_error,upi,1,308124.7,0.9133,0.5981,8,3,1
PAY_000396,CUS_0211,7311.52,network_error,upi,1,11446.69,0.8319,0.5032,20,1,1
PAY_000397,CUS_0590,3185.1,network_error,card,1,301016.13,0.7793,0.4126,20,3,0
PAY_000398,CUS_0246,158837.1,expired_method,netbanking,1,264910.04,0.9278,0.6492,6,5,0
PAY_000399,CUS_0075,25043.39,renewal_failed,netbanking,2,28824.09,0.8775,0.7591,8,0,0
PAY_000400,CUS_0449,24041.48,network_error,wallet,1,132594.65,0.8528,0.6384,6,5,1
PAY_000401,CUS_0734,23510.02,insufficient_funds,upi,0,46735.23,0.8985,0.6659,17,4,0
PAY_000402,CUS_0099,17065.39,expired_method,wallet,0,9455.71,0.9084,0.7688,18,1,0
PAY_000403,CUS_0068,7729.38,network_error,upi,2,108676.03,0.8545,0.909,1,1,0
PAY_000404,CUS_0695,18041.93,renewal_failed,netbanking,0,284263.54,0.8134,0.8458,11,5,0
PAY_000405,CUS_0384,7252.64,expired_method,wallet,0,13506.43,0.8777,0.8189,9,0,1
PAY_000406,CUS_0751,13330.5,network_error,card,1,82275.96,0.8616,0.4756,19,6,1
PAY_000407,CUS_0054,9841.86,renewal_failed,upi,2,215481.88,0.7122,0.723,20,0,0
PAY_000408,CUS_0591,16561.08,card_declined,card,0,192900.76,0.9147,0.691,8,1,1
PAY_000409,CUS_0086,10994.76,expired_method,wallet,0,311437.22,0.8273,0.6381,1,3,0
PAY_000410,CUS_0405,15586.99,card_declined,netbanking,1,103424.35,0.8016,0.5987,13,3,0
PAY_000411,CUS_0395,37424.69,network_error,netbanking,1,191552.41,0.7944,0.7104,18,5,1
PAY_000412,CUS_0170,42807.23,insufficient_funds,card,1,150106.88,0.8177,0.7574,16,1,0
PAY_000413,CUS_0836,24482.81,expired_method,wallet,1,236987.23,0.8353,0.8761,18,0,0
PAY_000414,CUS_0829,13192.75,network_error,wallet,1,236709.18,0.7003,0.664,8,0,0
PAY_000415,CUS_0682,21595.34,network_error,wallet,1,202819.49,0.8582,0.6787,5,6,0
PAY_000416,CUS_0388,4195.01,insufficient_funds,wallet,1,315911.81,0.8596,0.4929,19,2,0
PAY_000417,CUS_0833,5891.0,card_declined,upi,1,279129.65,0.6671,0.7595,8,5,0
PAY_000418,CUS_0301,6861.16,insufficient_funds,netbanking,2,80870.3,0.7161,0.8494,18,0,0
PAY_000419,CUS_0676,22261.6,renewal_failed,upi,0,256608.08,0.7843,0.8142,9,1,1
PAY_000420,CUS_0590,18155.12,insufficient_funds,card,3,109868.25,0.7366,0.7137,19,2,0
PAY_000421,CUS_0193,33368.69,expired_method,wallet,3,239805.96,0.7591,0.7998,7,2,0
PAY_000422,CUS_0680,19532.17,expired_method,card,2,305669.41,0.9435,0.8533,18,6,1
PAY_000423,CUS_0328,15983.15,network_error,upi,1,151708.06,0.6145,0.8488,19,5,1
PAY_000424,CUS_0500,23000.58,card_declined,wallet,1,309546.66,0.8548,0.8784,20,6,1
PAY_000425,CUS_0332,20853.16,card_declined,upi,1,113271.97,0.7638,0.6544,19,3,1
PAY_000426,CUS_0438,30487.68,insufficient_funds,netbanking,1,59072.67,0.8299,0.5537,18,6,1
PAY_000427,CUS_0669,17963.24,insufficient_funds,upi,1,155849.24,0.8418,0.8932,10,4,0
PAY_000428,CUS_0492,59952.45,insufficient_funds,wallet,2,210897.01,0.8316,0.5113,2,4,0
PAY_000429,CUS_0550,3946.0,renewal_failed,card,1,319985.71,0.9293,0.7594,18,3,0
PAY_000430,CUS_0036,30574.25,insufficient_funds,upi,2,72728.7,0.7001,0.6557,6,2,0
PAY_000431,CUS_0146,17832.45,insufficient_funds,netbanking,1,146815.13,0.8263,0.8048,19,1,1
PAY_000432,CUS_0209,2585.44,card_declined,card,1,94547.46,0.8377,0.7719,18,5,1
PAY_000433,CUS_0150,6823.45,renewal_failed,card,1,55889.32,0.8754,0.8357,12,2,0
PAY_000434,CUS_0102,25689.55,insufficient_funds,upi,1,310257.33,0.7319,0.7897,20,4,1
PAY_000435,CUS_0380,25753.56,network_error,card,1,239284.71,0.8396,0.6825,5,5,0
PAY_000436,CUS_0093,19521.25,renewal_failed,wallet,2,65128.61,0.8419,0.8661,21,3,0
PAY_000437,CUS_0416,16320.65,card_declined,upi,0,25912.39,0.853,0.7362,23,4,0
PAY_000438,CUS_0527,10709.65,expired_method,card,3,214286.32,0.9679,0.511,8,2,0
PAY_000439,CUS_0223,10805.97,network_error,wallet,0,310555.26,0.6674,0.8138,0,5,0
PAY_000440,CUS_0158,49052.66,insufficient_funds,wallet,2,272685.76,0.9211,0.9657,8,4,0
PAY_000441,CUS_0727,3261.12,insufficient_funds,card,2,86042.04,0.854,0.7554,18,0,0
PAY_000442,CUS_0410,8017.38,insufficient_funds,card,1,240104.28,0.7242,0.5693,11,6,0
PAY_000443,CUS_0440,13813.06,network_error,card,0,41658.43,0.8874,0.5867,10,3,1
PAY_000444,CUS_0606,8879.58,renewal_failed,card,1,247219.01,0.9164,0.493,16,1,1
PAY_000445,CUS_0491,16445.79,insufficient_funds,card,1,93444.83,0.9553,0.8044,22,1,1
PAY_000446,CUS_0504,4671.48,insufficient_funds,netbanking,0,121435.76,0.9295,0.8268,17,3,1
PAY_000447,CUS_0134,10207.34,insufficient_funds,upi,2,248384.66,0.6287,0.8311,17,0,0
PAY_000448,CUS_0259,20880.51,insufficient_funds,card,1,147080.18,0.7105,0.7097,7,3,0
PAY_000449,CUS_0195,39353.78,expired_method,netbanking,1,231805.67,0.8132,0.8742,17,6,0
PAY_000450,CUS_0516,23116.79,renewal_failed,upi,0,242227.07,0.8361,0.7628,20,6,0
PAY_000451,CUS_0255,24351.73,expired_method,card,1,91776.57,0.7494,0.8258,20,0,0
PAY_000452,CUS_0551,2983.29,renewal_failed,netbanking,1,303285.48,0.8279,0.799,10,2,0
PAY_000453,CUS_0744,68557.56,renewal_failed,upi,2,222692.0,0.904,0.635,14,3,0
PAY_000454,CUS_0072,12009.92,network_error,upi,1,151329.72,0.8457,0.7206,19,5,0
PAY_000455,CUS_0275,5693.51,network_error,wallet,0,172354.91,0.8236,0.3685,4,1,0
PAY_000456,CUS_0557,3582.27,insufficient_funds,upi,3,41177.75,0.793,0.7428,11,1,0
PAY_000457,CUS_0230,27106.29,insufficient_funds,upi,2,40078.38,0.8184,0.5591,7,1,0
PAY_000458,CUS_0107,8025.82,insufficient_funds,netbanking,3,295000.56,0.9333,0.8653,10,6,0
PAY_000459,CUS_0331,7134.0,expired_method,netbanking,2,229927.68,0.8657,0.9236,21,2,1
PAY_000460,CUS_0086,10595.32,network_error,wallet,2,137150.64,0.7638,0.6675,16,6,0
PAY_000461,CUS_0143,16190.67,renewal_failed,card,2,81380.24,0.9024,0.9535,19,6,0
PAY_000462,CUS_0427,9612.17,renewal_failed,wallet,1,266280.4,0.7431,0.6398,6,4,0
PAY_000463,CUS_0850,7420.47,card_declined,netbanking,1,233437.92,0.9386,0.8618,14,3,0
PAY_000464,CUS_0415,6149.1,expired_method,card,1,56921.8,0.8649,0.6252,15,2,0
PAY_000465,CUS_0247,22874.26,expired_method,wallet,1,41821.08,0.8149,0.4469,16,5,0
PAY_000466,CUS_0418,16380.43,network_error,upi,0,37081.81,0.7089,0.7649,7,5,1
PAY_000467,CUS_0670,39982.89,renewal_failed,card,0,256373.62,0.9514,0.7207,9,1,0
PAY_000468,CUS_0016,2318.62,renewal_failed,netbanking,1,48933.64,0.7236,0.6196,17,3,1
PAY_000469,CUS_0127,107284.42,insufficient_funds,wallet,0,105880.23,0.9167,0.7931,20,5,0
PAY_000470,CUS_0717,47334.07,expired_method,netbanking,1,275384.3,0.7491,0.592,17,5,0
PAY_000471,CUS_0205,26452.24,card_declined,wallet,2,77592.0,0.8996,0.8761,7,3,0
PAY_000472,CUS_0371,11562.59,expired_method,wallet,1,239280.85,0.7438,0.5989,19,0,0
PAY_000473,CUS_0772,8112.81,insufficient_funds,wallet,1,206334.44,0.7429,0.8139,6,3,0
PAY_000474,CUS_0149,9435.09,network_error,wallet,1,222915.11,0.8161,0.5721,6,5,0
PAY_000475,CUS_0193,21489.66,card_declined,wallet,3,163827.05,0.7441,0.7274,17,0,0
PAY_000476,CUS_0361,10494.96,card_declined,wallet,1,73446.08,0.8195,0.8378,23,3,0
PAY_000477,CUS_0090,29274.72,expired_method,upi,3,151152.95,0.8978,0.6001,18,6,1
PAY_000478,CUS_0128,21343.79,insufficient_funds,wallet,0,241982.43,0.8011,0.6879,7,6,0
PAY_000479,CUS_0425,4944.11,network_error,wallet,2,209196.14,0.8552,0.5385,18,0,0
PAY_000480,CUS_0102,14773.35,expired_method,netbanking,0,186522.48,0.8434,0.6055,11,1,0
PAY_000481,CUS_0026,18581.5,insufficient_funds,wallet,2,203723.34,0.9135,0.9374,20,0,0
PAY_000482,CUS_0654,19585.23,network_error,netbanking,1,211587.09,0.6355,0.8602,6,1,0
PAY_000483,CUS_0183,7306.92,expired_method,card,0,162204.46,0.8361,0.8227,19,1,1
PAY_000484,CUS_0222,24202.01,insufficient_funds,upi,3,318046.75,0.8092,0.8691,2,4,0
PAY_000485,CUS_0735,7497.61,card_declined,upi,2,301232.61,0.778,0.7747,8,1,1
PAY_000486,CUS_0648,8145.1,renewal_failed,netbanking,0,72219.52,0.8607,0.8419,8,2,0
PAY_000487,CUS_0322,29613.75,insufficient_funds,netbanking,1,99563.75,0.9676,0.741,18,2,1
PAY_000488,CUS_0077,6243.43,insufficient_funds,netbanking,1,185050.41,0.9296,0.6301,21,6,0
PAY_000489,CUS_0660,17799.21,network_error,netbanking,2,69822.93,0.9105,0.5697,9,0,0
PAY_000490,CUS_0794,33406.14,insufficient_funds,wallet,1,270592.57,0.7682,0.4924,18,3,1
PAY_000491,CUS_0091,6895.47,network_error,netbanking,2,149829.5,0.9403,0.8872,18,3,1
PAY_000492,CUS_0327,2094.56,insufficient_funds,upi,1,252902.54,0.9058,0.8241,7,3,1
PAY_000493,CUS_0077,10774.1,insufficient_funds,card,1,214315.92,0.8995,0.3771,18,1,0
PAY_000494,CUS_0464,22886.11,insufficient_funds,netbanking,1,192243.21,0.7398,0.7161,9,2,0
PAY_000495,CUS_0272,37709.12,network_error,card,0,140005.32,0.8252,0.7331,15,4,0
PAY_000496,CUS_0444,4167.92,expired_method,wallet,1,131841.54,0.8309,0.7039,10,4,0
PAY_000497,CUS_0211,9066.93,insufficient_funds,upi,2,187471.92,0.8519,0.8012,19,5,1
PAY_000498,CUS_0439,7578.78,expired_method,netbanking,2,37403.68,0.8298,0.8079,7,0,0
PAY_000499,CUS_0464,10128.39,expired_method,upi,0,245201.35,0.7655,0.5407,6,6,0
PAY_000500,CUS_0746,13098.59,renewal_failed,netbanking,2,87103.5,0.8682,0.5419,15,2,0
PAY_000501,CUS_0696,16733.49,network_error,card,1,52189.54,0.7443,0.8129,17,2,0
PAY_000502,CUS_0581,27000.89,renewal_failed,card,1,219868.71,0.8898,0.6764,17,3,0
PAY_000503,CUS_0441,13297.31,network_error,card,1,98411.91,0.8333,0.7906,7,3,0
PAY_000504,CUS_0653,3935.12,insufficient_funds,netbanking,0,282161.29,0.9303,0.7873,21,1,0
PAY_000505,CUS_0581,10302.84,insufficient_funds,netbanking,3,194276.1,0.5904,0.7314,8,2,1
PAY_000506,CUS_0573,39650.44,card_declined,wallet,2,268161.93,0.6775,0.81,21,3,1
PAY_000507,CUS_0100,15928.2,renewal_failed,netbanking,0,271673.49,0.7746,0.8874,22,0,0
PAY_000508,CUS_0319,36929.11,expired_method,upi,0,190400.66,0.7625,0.8665,17,1,1
PAY_000509,CUS_0840,40721.98,card_declined,upi,0,55742.89,0.9185,0.5572,10,3,0
PAY_000510,CUS_0684,5712.29,network_error,upi,1,206493.52,0.7238,0.7851,18,4,0
PAY_000511,CUS_0480,8083.89,insufficient_funds,wallet,1,140547.88,0.6775,0.454,4,2,0
PAY_000512,CUS_0144,35206.26,insufficient_funds,card,1,275021.95,0.7596,0.6355,12,5,0
PAY_000513,CUS_0357,3709.05,expired_method,wallet,0,269869.55,0.7918,0.7142,18,4,0
PAY_000514,CUS_0179,26414.38,insufficient_funds,upi,0,236657.78,0.7876,0.5611,19,0,0
PAY_000515,CUS_0588,22212.42,network_error,upi,0,86150.96,0.7351,0.8601,15,1,0
PAY_000516,CUS_0746,14711.09,network_error,wallet,2,78354.92,0.8446,0.3783,12,5,0
PAY_000517,CUS_0237,19681.65,card_declined,wallet,1,119223.38,0.7922,0.7288,16,0,1
PAY_000518,CUS_0409,3499.09,insufficient_funds,card,2,98447.7,0.8913,0.6194,16,4,0
PAY_000519,CUS_0075,19122.33,insufficient_funds,wallet,3,315299.39,0.8586,0.7205,20,0,0
PAY_000520,CUS_0442,34955.56,renewal_failed,upi,1,30078.09,0.58,0.6293,16,1,0
PAY_000521,CUS_0449,11605.45,card_declined,upi,3,16222.39,0.8305,0.7661,18,4,1
PAY_000522,CUS_0256,3414.99,expired_method,netbanking,1,144195.75,0.6992,0.6592,23,0,0
PAY_000523,CUS_0226,7149.43,insufficient_funds,netbanking,1,212425.19,0.7559,0.7237,16,5,0
PAY_000524,CUS_0760,11954.66,expired_method,netbanking,2,84192.21,0.867,0.872,19,4,1
PAY_000525,CUS_0394,14513.91,card_declined,upi,3,225882.69,0.9293,0.5807,6,2,0
PAY_000526,CUS_0830,12753.61,network_error,wallet,0,72187.8,0.9276,0.9337,20,6,0
PAY_000527,CUS_0582,20821.71,insufficient_funds,netbanking,2,201917.52,0.7787,0.8967,16,3,0
PAY_000528,CUS_0669,22004.12,network_error,wallet,2,296494.28,0.9462,0.7715,12,5,1
PAY_000529,CUS_0082,39586.37,insufficient_funds,netbanking,1,108148.69,0.8038,0.7274,9,0,0
PAY_000530,CUS_0451,6079.28,expired_method,upi,1,88498.17,0.8582,0.5722,18,1,0
PAY_000531,CUS_0381,14979.61,card_declined,upi,3,317494.99,0.8574,0.66,6,1,0
PAY_000532,CUS_0624,55056.22,insufficient_funds,wallet,2,52640.8,0.8466,0.868,21,4,1
PAY_000533,CUS_0752,7506.56,renewal_failed,netbanking,3,126197.98,0.9153,0.434,17,4,0
PAY_000534,CUS_0751,8767.85,renewal_failed,upi,1,213669.7,0.8994,0.8671,22,5,1
